pedal_id	builder	model	photo_count	primary_photo_source
DISC-3435		Mojo Hand FX Membrane	0	
DISC-3436		Mojo Hand FX Mirror Ball - Modulated Delay	0	
DISC-3437		Mojo Hand FX Mr O - Phase Shifter	0	
DISC-3438		Mojo Hand FX Mule	0	
DISC-3439		Mojo Hand FX Mystick Octavius	0	
DISC-3440		Mojo Hand FX Nebula - 2 Stage Phaser	0	
DISC-3441		Mojo Hand FX Nebula IV - 4 Stage Phaser	0	
DISC-3442		Mojo Hand FX Nebula Redux - 2 Stage Phaser	0	
DISC-3443		Mojo Hand FX Octaverse - Reverse Octave Delay	0	
DISC-3444		Mojo Hand FX Odessa - Dual Channel Overdrive	0	
DISC-3445		Mojo Hand FX One Ton Bee Fuzz	0	
DISC-3446		Mojo Hand FX Park Theatre - Theatre Reverb / Delay	0	
DISC-3447		Mojo Hand FX Pompeii - Fuzz	0	
DISC-3448		Mojo Hand FX Recoil Delay	0	
DISC-3449		Mojo Hand FX Rock City - Dual Overdrive	0	
DISC-3450		Mojo Hand FX Rook - Overdrive	0	
DISC-3451		Mojo Hand FX Rook Royale	0	
DISC-3452		Mojo Hand FX Rounder - Fuzz	0	
DISC-3453		Mojo Hand FX RVT - Vintage Reverb/Vibrato/Tremolo	0	
DISC-3454		Mojo Hand FX Sacred Cow	0	
DISC-3455		Mojo Hand FX Sericon - Highly Tweakable Klone	0	
DISC-3456		Mojo Hand FX SMPLoFi	0	
DISC-3457		Mojo Hand FX Socrates	0	
DISC-3458		Mojo Hand FX Speakeasy - EP-Style Preamp	0	
DISC-3459		Mojo Hand FX Stylus - LoFi Modulator	0	
DISC-3460		Mojo Hand FX Sugar Baby	0	
DISC-3461		Mojo Hand FX Superlative - Supro Inspired Overdrive	0	
DISC-3462		Mojo Hand FX Swim Team - Chorus/Flanger	0	
DISC-3463		Mojo Hand FX Villanova	0	
DISC-3464		Mojo Hand FX Wonder Filter	0	
DISC-3465		Mojo Hand FX Zephyr	0	
DISC-3466		DenTone Electronics 900 Pound Violin	0	
DISC-3467		DenTone Electronics Alien Hate Fuzz	0	
DISC-3468		DenTone Electronics BFF Biggest Fattest Fuzz	0	
DISC-3469		DenTone Electronics Black Hole Generator	0	
DISC-3470		DenTone Electronics Bolthead	0	
DISC-3471		DenTone Electronics Buzzaround	0	
DISC-3472		DenTone Electronics CigBooster	0	
DISC-3473		DenTone Electronics Demented Circus Monkey	0	
DISC-3474		DenTone Electronics Freaktone Fuzz	0	
DISC-3475		DenTone Electronics Fuzzrite	0	
DISC-3476		DenTone Electronics FY-2 Companion Fuzz	0	
DISC-3477		DenTone Electronics Jupiter Rocket	0	
DISC-3478		DenTone Electronics Pinhead	0	
DISC-3479		DenTone Electronics Pinhead 2	0	
DISC-3480		DenTone Electronics Purple Octavepus	0	
DISC-3481		DenTone Electronics Rangemaster	0	
DISC-3482		DenTone Electronics Rocket - Germanium Boost	0	
DISC-3483		DenTone Electronics SteamRoller	0	
DISC-3484		DenTone Electronics SupaFuzz	0	
DISC-3485		Erafuzz "RAM"	0	
DISC-3486		Erafuzz Buzzaround - Germanium Fuzz Replica	0	
DISC-3487		Erafuzz Civil War - Silicon Fuzz Machine	0	
DISC-3488		Erafuzz LeBasse - Silicon Bass Fuzz Machine	0	
DISC-3489		Erafuzz Octavo Stone - Silicon Fuzz Octave Machine	0	
DISC-3490		Erafuzz Rangemaster Duellum - Tone Booster	0	
DISC-3491		Erafuzz Revolution - Silicon Fuzz Machine	0	
DISC-3492		Erafuzz Sacred Resonance - Fuzz Fusion Machine	0	
DISC-3493		Erafuzz The Grand Dragon - Silicon Fuzz Guitar Pedal	0	
DISC-3494		Erafuzz The Italian V - 1966 Tone Bender Replica	0	
DISC-3495		Ghost Effects Aston Community Center Treble Booster	0	
DISC-3496		Ghost Effects Buzzaround	0	
DISC-3497		Ghost Effects Dizzytone	0	
DISC-3498		Ghost Effects Doom Bender MkI	0	
DISC-3499		Ghost Effects FZ-1 Fuzz-Tone	0	
DISC-3500		Ghost Effects Ghost Bender Mk1.5	0	
DISC-3501		Ghost Effects Ghost Bender MkI	0	
DISC-3502		Ghost Effects Ghost Bender MkII	0	
DISC-3503		Ghost Effects Ghost Bender MkIII	0	
DISC-3504		Ghost Effects Ghost Face	0	
DISC-3505		Ghost Effects Harbinger	0	
DISC-3506		Ghost Effects Lunar Incantation	0	
DISC-3507		Ghost Effects Mind Rocker	0	
DISC-3508		Ghost Effects Shin-Ei Companion Fuzz FY-2	0	
DISC-3509		Ghost Effects Silicon Pep Box	0	
DISC-3510		Ghost Effects Sounds Of Today	0	
DISC-3511		Ghost Effects Treble Booster	0	
DISC-3512		Ghost Effects Warmjet V	0	
DISC-3513		Ghost Effects Zonk Machine	0	
DISC-3601		British Pedal Company Rangemaster Varitone	0	
DISC-3602		British Pedal Company BPC PepBox	0	
DISC-3603		British Pedal Company MKI Tone Bender	0	
DISC-3604		British Pedal Company MKI.5 Tone Bender	0	
DISC-3605		British Pedal Company Professional MKII Tone Bender OC81D	0	
DISC-3606		British Pedal Company Professional MKII Tone Bender OC75	0	
DISC-3607		British Pedal Company Buzzaround	0	
DISC-3608		British Pedal Company Zonk Machine	0	
DISC-3609		British Pedal Company Shatterbox	0	
DISC-3610		British Pedal Company Dallas Rangemaster	0	
DISC-3611		British Pedal Company NOS Dallas Rangemaster	0	
DISC-3612		British Pedal Company Compact Series BPC PEP BOX	0	
DISC-3613		British Pedal Company Compact Series MKI Tone Bender	0	
DISC-3614		British Pedal Company Compact Series MKII Tone Bender	0	
DISC-3615		British Pedal Company Compact Series NOS Rangemaster	0	
DISC-3616		British Pedal Company Compact Series Rangemaster	0	
DISC-3617		British Pedal Company Compact Series Zonk Machine	0	
DISC-3618		British Pedal Company Wooden Case Prototype MKI Tone Bender	0	
DISC-3619		British Pedal Company Britsound MKIII Fuzz	0	
DISC-3620		British Pedal Company Rangemaster Fuzzbug MKI.5	0	
DISC-3621		British Pedal Company Rangemaster Fuzzbug MKII	0	
DISC-3622		British Pedal Company MULLARD LOADED OC44 Dallas Rangemaster	0	
DISC-3623		British Pedal Company MULLARD LOADED OC71 Dallas Rangemaster	0	
DISC-3624		British Pedal Company Compact Series Dallas Brit Face Fuzz Black	0	
DISC-3625		British Pedal Company Compact Series Dallas Brit Face Fuzz Silver	0	
DISC-3626		British Pedal Company Special Edition King of Fuzz Tone Bender MKII	0	
DISC-3627		British Pedal Company Lemon Boost	0	
DISC-3628		British Pedal Company Special Edition Master Built MKI Tone Bender	0	
DISC-3629		British Pedal Company BPC Blackface Overdrive Pedal	0	
DISC-3630		British Pedal Company BPC Silverface Overdrive Pedal	0	
DISC-3631		British Pedal Company Rory Gallagher Ltd Edition Relic Rangemaster	0	
DISC-3632		Jerms FZ-1	0	
DISC-3633		Jerms FZ-1A	0	
DISC-3634		Jerms RightFuzz - Silicon Fuzzrite	0	
DISC-3635		Jerms Tone Bender MkI	0	
DISC-3636		Jerms Vox Tone Bender	0	
DISC-3637		Anarchy Audio Australia Baa Bzz	0	
DISC-3638		Anarchy Audio Australia Chaos Star	0	
DISC-3639		Anarchy Audio Australia Deadwoods - Chainsaw Fuzz	0	
DISC-3640		Anarchy Audio Australia Esquilax	0	
DISC-3641		Anarchy Audio Australia Flutterby - Optical Tremolo	0	
DISC-3642		Anarchy Audio Australia Gain of Tones	0	
DISC-3643		Anarchy Audio Australia Gold Class - Overdrive	0	
DISC-3644		Anarchy Audio Australia Hereafter	0	
DISC-3645		Anarchy Audio Australia Reignmaker	0	
DISC-3646		Anarchy Audio Australia Sentinel	0	
DISC-3647		Anarchy Audio Australia Vagiant	0	
DISC-3648		Ananashead FX 2399 Echo	0	
DISC-3649		Ananashead FX 828 Fuzz	0	
DISC-3650		Ananashead FX Blend Bass Drive	0	
DISC-3651		Ananashead FX Bolt - Low Gain Overdrive	0	
DISC-3652		Ananashead FX Byrd Song - Treble Booster	0	
DISC-3653		Ananashead FX Cream Amp	0	
DISC-3654		Ananashead FX DS308	0	
DISC-3655		Ananashead FX Germanium Fuzz	0	
DISC-3656		Ananashead FX Gray Drive	0	
DISC-3657		Ananashead FX GT73	0	
DISC-3658		Ananashead FX Main Fuzz	0	
DISC-3659		Ananashead FX MARK1 - Tone Bender MkI	0	
DISC-3660		Ananashead FX MARK2 - Tone Bender Professional MkII	0	
DISC-3661		Ananashead FX MARK3 Tone Bender MkIII	0	
DISC-3662		Ananashead FX Meteorite	0	
DISC-3663		Ananashead FX Optotrem	0	
DISC-3664		Ananashead FX Range Booster	0	
DISC-3665		Ananashead FX Range Booster Silicon	0	
DISC-3666		Ananashead FX Silicon Fuzz	0	
DISC-3667		Ananashead FX Small Amp	0	
DISC-3668		Ananashead FX Spirit Fuzz	0	
DISC-3669		Ananashead FX Super Fuzz	0	
DISC-3670		Ananashead FX Sustainer Circle Face + Boostdriver	0	
DISC-3671		Ananashead FX Sustainer Civil War / Tall Font	0	
DISC-3672		Ananashead FX Sustainer Opamp	0	
DISC-3673		Ananashead FX Tweed Drive	0	
DISC-3674		Ananashead FX V2 Superfuzz	0	
DISC-3675		Ananashead FX Vega Booster	0	
DISC-3676		Herald Electronics AM-44A Fuzz Master	0	
DISC-3677		StoneFly Effects Grizzly Fuzz	0	
DISC-3678		StoneFly Effects Stone Skull	0	
DISC-3679		StoneFly Effects Two Headed Werewolf Fuzz	0	
DISC-3701		Caroline Guitar Company Aaron Graves Overdrive	0	
DISC-3702		Caroline Guitar Company Alpha Gain - Maximum Testostertone	0	
DISC-3703		Caroline Guitar Company Alpha Gain II - Full Throttle	0	
DISC-3704		Caroline Guitar Company Ambulance - Rescue Buffer	0	
DISC-3705		Caroline Guitar Company Arigato - Phaser / Vibrato	0	
DISC-3706		Caroline Guitar Company Canadian Bacon - Pizza Eh?	0	
DISC-3707		Caroline Guitar Company Crom - The Riddle Of Steel	0	
DISC-3708		Caroline Guitar Company Hawaiian Pizza - Sweet and Savory	0	
DISC-3709		Caroline Guitar Company Haymaker - Dynamic Drive	0	
DISC-3710		Caroline Guitar Company Icarus Boost	0	
DISC-3711		Caroline Guitar Company Kilobyte - Lo-Fi Delay	0	
DISC-3712		Caroline Guitar Company Kilobyte-2000 - Lo-Fi Delay with Tap Tempo and Effects Loop	0	
DISC-3713		Caroline Guitar Company Megabyte - Lo-Fi Delay Computer	0	
DISC-3714		Caroline Guitar Company Météore - Lo-Fi Reverb	0	
DISC-3715		Caroline Guitar Company Olympia Fuzz	0	
DISC-3716		Caroline Guitar Company Parabola - Solid State Tremolo	0	
DISC-3717		Caroline Guitar Company Shigeharu - Germanium Octave	0	
DISC-3718		Caroline Guitar Company Shigeharu Fuzz	0	
DISC-3719		Caroline Guitar Company Shigeharu Mk II - IC Fuzz + Octave	0	
DISC-3720		Caroline Guitar Company Somersault - Lo-Fi Modulator	0	
DISC-3721		Caroline Guitar Company The Blues - Expensive Amplifier Overdrive	0	
DISC-3722		Caroline Guitar Company Wave Cannon	0	
DISC-3723		Caroline Guitar Company Wave Cannon MkII Superdistorter	0	
DISC-3724		Caroline Guitar Company Wave Cannon Zero	0	
DISC-3725		Rainger FX Colorsound Freakenbender - a Tone Bender by Rainger FX	0	
DISC-3726		Rainger FX Air Space Invader	0	
DISC-3727		Rainger FX Air Space Invader 2	0	
DISC-3728		Rainger FX Air Traffic Controller	0	
DISC-3729		Rainger FX Bleep Fuzz	0	
DISC-3730		Rainger FX Break Box - Distortion	0	
DISC-3731		Rainger FX Compactotron	0	
DISC-3732		Rainger FX Deep Space Pulsar	0	
DISC-3733		Rainger FX Dr. Freakenstein	0	
DISC-3734		Rainger FX Dr. Freakenstein Bass	0	
DISC-3735		Rainger FX Dr. Freakenstein Chop Fuzzz	0	
DISC-3736		Rainger FX Dr. Freakenstein Dwarf Bass	0	
DISC-3737		Rainger FX Dr. Freakenstein's Dwarf	0	
DISC-3738		Rainger FX Drone Rainger - Digital Delay	0	
DISC-3739		Rainger FX Echo-X - Digital Delay	0	
DISC-3740		Rainger FX El Distorto	0	
DISC-3741		Rainger FX Flanger-X	0	
DISC-3742		Rainger FX Freakbass Alpha	0	
DISC-3743		Rainger FX Igor Expression Pad	0	
DISC-3744		Rainger FX Kil Switch	0	
DISC-3745		Rainger FX Minibar - Liquid Analyser	0	
DISC-3746		Rainger FX Minidrone	0	
DISC-3747		Rainger FX Minor Concussion - Volume Dipper	0	
DISC-3748		Rainger FX Pull Focus - Gated Distortion with Reverb / Chorus	0	
DISC-3749		Rainger FX Razor Fuzz	0	
DISC-3750		Rainger FX Reverb-X - Digital Reverb	0	
DISC-3751		Rainger FX Snare Trap	0	
DISC-3752		Rainger FX Son of Freakenstein	0	
DISC-3753		Red Panda Bitcrusher	0	
DISC-3754		Red Panda Bitmap	0	
DISC-3755		Red Panda Bitmap 2 - Reduction And Modulation	0	
DISC-3756		Red Panda Buffer	0	
DISC-3757		Red Panda Context - Reverb	0	
DISC-3758		Red Panda Context 2 - Reverb	0	
DISC-3759		Red Panda Mixer	0	
DISC-3760		Red Panda Particle - Granular Delay / Pitch	0	
DISC-3761		Red Panda Particle 2 - Granular Delay / Pitch Shifter	0	
DISC-3762		Red Panda Radius - Ring Modulator / Frequency Shifter	0	
DISC-3763		Red Panda Raster	0	
DISC-3764		Red Panda Raster 2 - Digital Delay / Pitch Shifter	0	
DISC-3765		Red Panda RD-1 Pitch Delay	0	
DISC-3766		Red Panda Subdivision	0	
DISC-3767		Red Panda Tensor - Reverse/Tape Stop Effects	0	
DISC-3768		Pladask Elektrisk Draume	0	
DISC-3769		Pladask Elektrisk Vrang - Analog Distortion	0	
DISC-3770		Pladask Elektrisk Baklengs - Granular Glitch Delay	0	
DISC-3771		Pladask Elektrisk Flettverk - Experimental Touch-Plate Synth / Processor	0	
DISC-3772		Pladask Elektrisk Feber - Ring / SSB / Phase / Tremolo Modulator	0	
DISC-3773		Pladask Elektrisk Fabrikat - Granular Multi-Effect / Sample Playback Processor	0	
DISC-3774		Pladask Elektrisk Stereo Blomar / Falma - Granular Pitch / Octave Shifter + Random Modulation	0	
DISC-3775		Pladask Elektrisk Tåken - Arrhythmic Asynchronous Dual-Head Delay	0	
DISC-3776		Pladask Elektrisk Etterslep - Granular / Tapped Delay Time Processor	0	
DISC-3777		Pladask Elektrisk Romferd - Self-Modulation Chorus / Ambience	0	
DISC-3778		drolo Lilac Cloud	0	
DISC-3779		drolo Giant Hogweed Fuzz	0	
DISC-3780		drolo Kiwami	0	
DISC-3781		drolo Moon Rabbit	0	
DISC-3782		drolo Molecular Disruption Device	0	
DISC-3783		drolo Molecular Disruptor V3	0	
DISC-3784		drolo Stamme[n]	0	
DISC-3785		drolo Strands	0	
DISC-3786		drolo Stretch Weaver	0	
DISC-3787		drolo Twin Peaks Tremolo	0	
DISC-3788		drolo Bipolar Bear	0	
DISC-3789		drolo Iketara Iku	0	
DISC-3790		JPTR FX Warlow - Fuzz Monstrosity	0	
DISC-3791		JPTR FX Warlow mini	0	
DISC-3792		JPTR FX ULTRA Warlow - Ultra Fuzz Monstrosity	0	
DISC-3793		JPTR FX DELUXE Jive - Reel Saturator Overdrive	0	
DISC-3794		JPTR FX DELUXE Jive - 10 YRS EDT	0	
DISC-3795		JPTR FX Silvermachine - Dual-gain-stage Fuzz Pedal	0	
DISC-3796		JPTR FX Katastrophe - Sludgefest Dominator Distortion Pre Amp	0	
DISC-3797		JPTR FX MISPRINT KATASTROPHE	0	
DISC-3798		JPTR FX Bleach - Seattle Guitar Destroyer	0	
DISC-3799		JPTR FX Bleach - 10 YRS EDT	0	
DISC-3800		JPTR FX Super Weirdo - Fuzz Modulator Pedal	0	
DISC-3801		JPTR FX Super Weirdo - 10 YRS EDT	0	
DISC-3802		JPTR FX High Voltage TITAN Boost	0	
DISC-3803		JPTR FX TITAN 250	0	
DISC-3804		JPTR FX TITAN 250 ALT VERSION	0	
DISC-3805		JPTR FX Kaleidoscope ULTRA	0	
DISC-3806		JPTR FX Kaleidoscope ULTRA - 10 YRS EDT	0	
DISC-3807		JPTR FX Fernweh - Vintage-Voiced Dual Delay Pedal	0	
DISC-3808		JPTR FX Fernweh - 10 YRS EDT	0	
DISC-3809		JPTR FX / Orion Effekte Electro Booster	0	
DISC-3801		Shin-Ei AF-17 Anti-Feedback System	0	
DISC-3802		Shin-Ei CB-38 Cry Box	0	
DISC-3803		Shin-Ei Distortion Wah	0	
DISC-3804		Shin-Ei ER-23 Echo Reverb Master	0	
DISC-3805		Shin-Ei ER-50 Electronic Echo	0	
DISC-3806		Shin-Ei MB-27 Mute Box	0	
DISC-3807		Shin-Ei ME-7 Multi-Effect Wah	0	
DISC-3808		Shin-Ei OB-28 Octave Box	0	
DISC-3809		Shin-Ei PT-18 Phase Tone	0	
DISC-3810		Shin-Ei RM-23 Reverb Mixer	0	
DISC-3811		Shin-Ei RM-29 Resly Machine	0	
DISC-3812		Shin-Ei RT-18 Resly Tone	0	
DISC-3813		Shin-Ei SC-34 Space Creator	0	
DISC-3814		Shin-Ei Uni-Fuzz	0	
DISC-3815		Shin-Ei Uni-Vibe	0	
DISC-3816		Shin-Ei VC-15 Vibra Chorus	0	
DISC-3817		Shin-Ei Wah King	0	
DISC-3818		Shin-Ei Wah Wah (1969)	0	
DISC-3819		Shin-Ei WF-24 Fuzz Wah Pedal	0	
DISC-3820		Shin-Ei WT-2 Wah Wah	0	
DISC-3821		Guya PF-201 Cry-Max Wau-Swell Pedal	0	
DISC-3822		Guyatone AC-105 Power Supply	0	
DISC-3823		Guyatone AC-2 Power Supply	0	
DISC-3824		Guyatone CBu1 Cooler Booster	0	
DISC-3825		Guyatone CC-1 Double Chorus	0	
DISC-3826		Guyatone DD-1 Digital Delay	0	
DISC-3827		Guyatone EM-606 Echo Chamber	0	
DISC-3828		Guyatone EM-66 Echo Chamber	0	
DISC-3829		Guyatone EM-77 Echo Chamber	0	
DISC-3830		Guyatone EM-78 Echo Chamber	0	
DISC-3831		Guyatone EM-808 Echo Machine - Long Life Tape Echo	0	
DISC-3832		Guyatone EM-808D Echo Machine - Long Life Tape Echo	0	
DISC-3833		Guyatone EM-88 Echo Chamber	0	
DISC-3834		Guyatone FR-3000V Tube Drive Reverb	0	
DISC-3835		Guyatone FZ-2000 Fuzz	0	
DISC-3836		Guyatone GPX-5 Guitar Pickup Amplifier	0	
DISC-3837		Guyatone GST-C04 Ultrem Optical Tremolo	0	
DISC-3838		Guyatone GST-U05 Ultron Optical Auto Wah	0	
DISC-3839		Guyatone PB-3 Loop Gang - AB Parallel Box	0	
DISC-3840		Guyatone RTE-3000 Tape Echo	0	
DISC-3841		Guyatone TD-1 Tube Distortion	0	
DISC-3842		Guyatone TE-20 Tape Echo	0	
DISC-3843		Guyatone TO-2 Tube Overdrive	0	
DISC-3844		Guyatone WR6 Wah Rocker - Auto Wah	0	
DISC-3845		Guyatone Zoom Box (reissue)	0	
DISC-3846		HIP (by Guyatone) HTD-1 Tube Distortion	0	
DISC-3847		Jen Cosmic Sound	0	
DISC-3848		Jen Crier	0	
DISC-3849		Jen Cry Baby	0	
DISC-3850		Jen Double Sound	0	
DISC-3851		Jen FZ-III Fuzz	0	
DISC-3852		Jen GS-3000 Syntar	0	
DISC-3853		Jen Mister Cry Baby	0	
DISC-3854		Jen Super Cry Baby	0	
DISC-3855		Jen Super Double Sound	0	
DISC-3856		Jen Super Mister Cry Baby	0	
DISC-3857		Jen TD-1 Platinum Drive	0	
DISC-3858		Jen Variospectra	0	
DISC-3859		Jen Volume	0	
DISC-3860		Univox (by fOXX) Fuzz & Wa & Volume	0	
DISC-3861		Univox (by fOXX) Wa & Volume	0	
DISC-3862		Univox CO-105 Uni-Comp	0	
DISC-3863		Univox EC-100 Echo Chamber	0	
DISC-3864		Univox EC-80A Echo Chamber	0	
DISC-3865		Univox EM-200 Echo-Tech	0	
DISC-3866		Univox EX-110 Noise Clamp	0	
DISC-3867		Univox FCM-41 Micro-41 4 Channel Mixer	0	
DISC-3868		Univox FL-1000 Flanger/Delay	0	
DISC-3869		Univox MR-12 Micro Rhythmer 12	0	
DISC-3870		Univox MR-8 Micro Rhythmer	0	
DISC-3871		Univox MU-1000 Effectmatic	0	
DISC-3872		Univox MU-1500 Funky Filter	0	
DISC-3873		Univox PHZ II Micro Fazer	0	
DISC-3874		Univox PHZ-1 Phazer	0	
DISC-3875		Univox SQ-150 Square Wave	0	
DISC-3876		Univox U-1095 Super-Fuzz	0	
DISC-3877		Univox U-250 Uni-Fuzz	0	
DISC-3878		Univox U-915 Uni-Vibe	0	
DISC-3879		Univox U3R Pro Verb	0	
DISC-3880		Univox UD-50 Uni-Drive - Volume Harmonic Booster	0	
DISC-3881		Univox UEQ-1 Graphic Equalizer / Reverberation	0	
DISC-3882		Univox UEQ-2 Equalizer	0	
DISC-3883		Univox UEQ-375 Impersonator	0	
DISC-3884		Univox UTR-5 Uni-Tron 5	0	
DISC-3885		Univox UW-2 Uni-Wah	0	
DISC-3886		Maxon Apex808 Overdrive	0	
DISC-3887		Maxon GA-10 Micro Teacher Mini Amp	0	
DISC-3888		Maxon MB-10 Bass Booster	0	
DISC-3889		Maxon MB-20 Power Booster	0	
DISC-3890		Maxon MB-30 Treble Booster	0	
DISC-3891		Maxon MB-40 Distortion Booster	0	
DISC-3892		Maxon SE-600 Final Echo	0	
DISC-3893		Maxon UE-300 Multi-Effects	0	
DISC-3901		Mad Professor "1" - Reverb/Distortion	0	
DISC-3902		Mad Professor Amber Overdrive	0	
DISC-3903		Mad Professor Big Tweedy Drive	0	
DISC-3904		Mad Professor BlueBerry Bass Overdrive	0	
DISC-3905		Mad Professor Bluebird Overdrive/Delay	0	
DISC-3906		Mad Professor Deep Blue Delay	0	
DISC-3907		Mad Professor Deep Blue Delay Deluxe	0	
DISC-3908		Mad Professor Double Moon - Chorus / Flanger / Vibrato	0	
DISC-3909		Mad Professor Dual Blue Delay	0	
DISC-3910		Mad Professor Electric Blue Chorus	0	
DISC-3911		Mad Professor Evolution Orange Underdrive	0	
DISC-3912		Mad Professor Fire Red Fuzz	0	
DISC-3913		Mad Professor Forest Green Compressor	0	
DISC-3914		Mad Professor Fuzz32	0	
DISC-3915		Mad Professor Golden Cello	0	
DISC-3916		Mad Professor Kosmos - Ambient Reverbs & Delays	0	
DISC-3917		Mad Professor Little Green Wonder	0	
DISC-3918		Mad Professor Little Tweedy Drive	0	
DISC-3919		Mad Professor Loud 'n Proud	0	
DISC-3920		Mad Professor Mellow Yellow Tremolo	0	
DISC-3921		Mad Professor Mighty Red Distortion	0	
DISC-3922		Mad Professor Royal Blue Overdrive	0	
DISC-3923		Mad Professor Ruby Red Booster	0	
DISC-3924		Mad Professor Silver Spring Reverb	0	
DISC-3925		Mad Professor Simble Mk2 - Overdrive	0	
DISC-3926		Mad Professor Sky Blue Overdrive	0	
DISC-3927		Mad Professor Snow White Auto Wah	0	
DISC-3928		Mad Professor Snow White Bass Auto Wah	0	
DISC-3929		Mad Professor Stone Grey Distortion	0	
DISC-3930		Mad Professor Super Black - Preamp / Overdrive	0	
DISC-3931		Mad Professor Super Black Mini - Preamp / Overdrive	0	
DISC-3932		Mad Professor Supreme - Dual Channel Overdrive	0	
DISC-3933		Mad Professor Sweet Honey Deluxe Overdrive	0	
DISC-3934		Mad Professor Sweet Honey Overdrive	0	
DISC-3935		Mad Professor Tiny Orange Phaser	0	
DISC-3936		Bearfoot FX Arctic White Fuzz	0	
DISC-3937		Bearfoot FX Baby Pink Booster	0	
DISC-3938		Bearfoot FX BlueBerry Bass Overdrive	0	
DISC-3939		Bearfoot FX Burgundy Bosshorn Fuzz	0	
DISC-3940		Bearfoot FX Candiru Apple Fuzz - Silicon Gated Fuzz	0	
DISC-3941		Bearfoot FX Candy Apple Fuzz	0	
DISC-3942		Bearfoot FX Dyna Red Distortion	0	
DISC-3943		Bearfoot FX Dyna Red Hot Distortion	0	
DISC-3944		Bearfoot FX Emerald Green Distortion Machine	0	
DISC-3945		Bearfoot FX Ever Green Compressor	0	
DISC-3946		Bearfoot FX Gated Apple Fuzz	0	
DISC-3947		Bearfoot FX Gnarwahl Fuzz +	0	
DISC-3948		Bearfoot FX Honey Bee Overdrive	0	
DISC-3949		Bearfoot FX Honey Beest Overdrive	0	
DISC-3950		Bearfoot FX Little Red Trebler	0	
DISC-3951		Bearfoot FX Mint Green Mini Vibe	0	
DISC-3952		Bearfoot FX Model G	0	
DISC-3953		Bearfoot FX Model H	0	
DISC-3954		Bearfoot FX Model Hs	0	
DISC-3955		Bearfoot FX Pale Green Compressor	0	
DISC-3956		Bearfoot FX Pink Purple Fuzz	0	
DISC-3957		Bearfoot FX Red Rooster Booster	0	
DISC-3958		Bearfoot FX Sea Blue EQ	0	
DISC-3959		Bearfoot FX Sparkling Yellow OD 1	0	
DISC-3960		Bearfoot FX Sparkling Yellow OD 2	0	
DISC-3961		Bearfoot FX Sparkling Yellow OD 3	0	
DISC-3962		Bearfoot FX Uber Bee OD	0	
DISC-3963		One Control (designed by BJF) Anodized Brown Distortion	0	
DISC-3964		One Control (designed by BJF) Baby Blue OD	0	
DISC-3965		One Control (designed by BJF) Baltic Blue Fuzz	0	
DISC-3966		One Control (designed by BJF) BJF Buffer	0	
DISC-3967		One Control (designed by BJF) Butter Yellow Auto Quack - Envelope Filter	0	
DISC-3968		One Control (designed by BJF) Cranberry OverDrive	0	
DISC-3969		One Control (designed by BJF) Crimson Red Bass Preamp	0	
DISC-3970		One Control (designed by BJF) Dimension Blue Monger	0	
DISC-3971		One Control (designed by BJF) Fluorescent Orange Amp In A Box	0	
DISC-3972		One Control (designed by BJF) Golden Acorn Overdrive Special	0	
DISC-3973		One Control (designed by BJF) Granith Grey Booster	0	
DISC-3974		One Control (designed by BJF) Honey Bee OD	0	
DISC-3975		One Control (designed by BJF) Hooker's Green Bass Machine	0	
DISC-3976		One Control (designed by BJF) Lemon Yellow Compressor	0	
DISC-3977		One Control (designed by BJF) Lingonberry OverDrive	0	
DISC-3978		One Control (designed by BJF) Little Copper Chorus	0	
DISC-3979		One Control (designed by BJF) Little Green Emphaser	0	
DISC-3980		One Control (designed by BJF) Marigold Orange OverDrive	0	
DISC-3981		One Control (designed by BJF) Persian Green Screamer	0	
DISC-3982		One Control (designed by BJF) Prussian Blue Reverb	0	
DISC-3983		One Control (designed by BJF) Purple Humper - Midrange Booster	0	
DISC-3984		One Control (designed by BJF) Purple Plexifier	0	
DISC-3985		One Control (designed by BJF) Rocket Grey Fuzz	0	
DISC-3986		One Control (designed by BJF) Sea Turquoise Delay	0	
DISC-3987		One Control (designed by BJF) Sonic Blue Twanger	0	
DISC-3988		One Control (designed by BJF) Sonic Silver Peg - SVT Amplifier Emulator	0	
DISC-3989		One Control (designed by BJF) Strawberry Red Over Drive	0	
DISC-3990		One Control (designed by BJF) Super Apricot OD	0	
DISC-3991		One Control (designed by BJF) Tiger Lily Tremolo	0	
DISC-3992		One Control (Minimal series) 1LoopBox	0	
DISC-3993		One Control (Minimal series) AB Box	0	
DISC-3994		One Control (Minimal series) BJF Buffer Split	0	
DISC-3995		One Control AB Box with 2 DC Out	0	
DISC-3996		One Control Black Loop - 2LOOP with 2DC OUT	0	
DISC-3997		One Control Chamaeleo Tail Loop - 4Programmable & 4Loop with Tuner Out	0	
DISC-3998		One Control Iguana Tail Loop - 5loop with Tuner Out	0	
DISC-3999		One Control Iguana Tail Loop 2 - 5loop with Tuner Out	0	
DISC-4000		One Control Komodo Dragon Tail Loop	0	
DISC-4001		One Control Micro Distro - Tiny Power Distributor	0	
DISC-4002		One Control Mosquite Blender	0	
DISC-4003		One Control Mosquite Blender Expressio with BJF Buffer	0	
DISC-4004		One Control OC10 Crocodile Tail Loop	0	
DISC-4005		One Control OC6 Caiman Tail Loop	0	
